Section,X,Y,Z
Section-{5},13.52,39.28,0
Section-{5},11.83,36.42,0
Section-{5},7.22,36.16,0
Section-{5},9,35.55,0
Section-{5},8.92,35.74,0
Section-{5},11.75,36.35,0
Section-{5},9.35,35.54,0
Section-{5},10.53,35.77,0
Section-{5},12.46,37.01,0
Section-{5},12.11,36.66,0
Section-{5},6.24,36.82,0
Section-{5},5.96,37.01,0
Section-{5},13.25,38.13,0
Section-{5},13.56,39.44,0
Section-{5},9.51,35.58,0
Section-{5},7.93,35.9,0
Section-{5},10.22,35.87,0
Section-{5},13.6,39.48,0
Section-{5},11.55,36.19,0
Section-{5},12.93,37.58,0
Section-{5},5.53,37.54,0
Section-{5},9.15,35.55,0
Section-{5},9.19,35.74,0
Section-{5},5.1,38.3,0
Section-{5},11.59,36.27,0
Section-{5},12.38,36.9,0
Section-{5},13.48,38.97,0
Section-{5},10.93,35.92,0
Section-{5},13.17,38.05,0
Section-{5},13.33,38.43,0
Section-{5},13.05,37.78,0
Section-{5},5.3,38.01,0
Section-{5},12.3,36.88,0
Section-{5},9.82,35.58,0
Section-{5},11,35.88,0
Section-{5},5.73,37.26,0
Section-{5},12.26,36.82,0
Section-{5},13.6,39.32,0
Section-{5},11.28,36.12,0
Section-{5},9,35.59,0
Section-{5},11.95,36.51,0
Section-{5},12.22,36.74,0
Section-{5},9.67,35.58,0
Section-{5},12.7,37.31,0
Section-{5},6.48,36.6,0
Section-{5},4.86,39.06,0
Section-{5},13.33,38.4,0
Section-{5},8.88,35.56,0
Section-{5},13.13,37.9,0
Section-{5},10.37,35.72,0
Section-{5},8.76,35.58,0
Section-{5},9.15,35.54,0
Section-{5},10.69,35.81,0
Section-{5},10.33,35.67,0
Section-{5},12.03,36.55,0
Section-{5},10.02,35.63,0
Section-{5},13.37,38.58,0
Section-{5},7.62,35.82,0
Section-{5},13.52,39.13,0
Section-{5},4.67,38.86,0
Section-{5},10.85,35.84,0
Section-{5},12.78,37.39,0
Section-{5},13.05,37.86,0
Section-{5},13.44,38.62,0
Section-{5},14.74,40.61,0
Section-{5},13.56,39.15,0
Section-{5},13.48,40.89,0
Section-{5},13.64,40.97,0
Section-{5},4.9,38.83,0
Section-{5},13.56,39.86,0
Section-{5},13.84,40.93,0
Section-{5},13.6,39.81,0
Section-{5},6.12,48.6,0
Section-{5},13.52,40.7,0
Section-{5},14.55,40.71,0
Section-{5},8.72,49.96,0
Section-{5},13.6,40.36,0
Section-{5},8.25,49.69,0
Section-{5},10.02,50.59,0
Section-{5},13.52,40.57,0
Section-{5},14.39,40.76,0
Section-{5},13.6,39.38,0
Section-{5},14,40.89,0
Section-{5},13.6,39.66,0
Section-{5},14.35,40.74,0
Section-{5},5.69,49.14,0
Section-{5},13.56,40.65,0
Section-{5},13.6,39.5,0
Section-{5},13.52,40.67,0
Section-{5},13.6,40.53,0
Section-{5},13.48,41,0
Section-{5},14.82,40.6,0
Section-{5},13.6,40.16,0
Section-{5},14,40.87,0
Section-{5},13.6,40.52,0
Section-{5},13.64,40.97,0
Section-{5},13.6,40.01,0
Section-{5},5.85,48.83,0
Section-{5},13.56,39.45,0
Section-{5},14.19,40.85,0
Section-{5},25.08,41.41,0
Section-{5},25.08,41.62,0
Section-{5},25.08,43.68,0
Section-{5},25.16,42.1,0
Section-{5},25.08,41.06,0
Section-{5},25.08,43.33,0
Section-{5},25.16,39.82,0
Section-{5},25.16,41.02,0
Section-{5},25.08,41.57,0
Section-{5},25.16,42.72,0
Section-{5},25.08,42.45,0
Section-{5},25.16,41.6,0
Section-{5},25.08,40.02,0
Section-{5},25.08,42.09,0
Section-{5},25.16,43.04,0
Section-{5},25.16,41.9,0
Section-{5},25.08,40.91,0
Section-{5},25.08,40.18,0
Section-{5},25.08,40.49,0
Section-{5},25.08,43.83,0
Section-{5},25.16,41.41,0
Section-{5},25.08,43.48,0
Section-{5},25.08,39.82,0
Section-{5},25.16,42.45,0
Section-{5},25.08,42.98,0
Section-{5},25.16,40.74,0
Section-{5},25.08,41.94,0
Section-{5},25.08,40.71,0
Section-{5},25.2,44.12,0
Section-{5},25.08,44.05,0
Section-{5},25.16,40.9,0
Section-{5},25.16,41.55,0
Section-{5},24.84,44.43,0
Section-{5},25.08,41.92,0
Section-{5},25.08,42.6,0
Section-{5},25.16,40.03,0
Section-{5},25.08,40.33,0
Section-{5},25.08,42.8,0
Section-{5},25.08,43.17,0
Section-{5},25.28,44.07,0
Section-{5},25.51,43.95,0
Section-{5},25.08,44.03,0
Section-{5},25.16,41.92,0
Section-{5},25.63,43.88,0
Section-{5},25.12,44.17,0
Section-{5},25.16,41.78,0
Section-{5},25.24,44.09,0
Section-{5},25.16,40.18,0
Section-{5},25.39,44.03,0
Section-{5},25.08,42.29,0
Section-{5},25.24,44.11,0
Section-{5},25.16,40.33,0
Section-{5},25.75,43.81,0
Section-{5},25.08,41.78,0
Section-{5},25.16,40.53,0
Section-{5},25.08,41.76,0
Section-{5},25.16,41.26,0
Section-{5},25.08,41.26,0
Section-{5},25.08,39.46,0
Section-{5},25.08,39.66,0
Section-{5},25.16,39.7,0
Section-{5},25.12,39.31,0
Section-{5},25.16,39.15,0
Section-{5},25.16,39.5,0
Section-{5},25.16,39.3,0
Section-{5},20.16,38.73,0
Section-{5},21.61,38.27,0
Section-{5},25.08,38.93,0
Section-{5},21.97,38.27,0
Section-{5},24.37,38.23,0
Section-{5},23.46,38.49,0
Section-{5},25.16,38.93,0
Section-{5},25.08,39.12,0
Section-{5},25.08,38.27,0
Section-{5},22.8,38.23,0
Section-{5},24.72,38.23,0
Section-{5},20.83,38.54,0
Section-{5},20.43,38.66,0
Section-{5},22.99,38.23,0
Section-{5},21.14,38.33,0
Section-{5},25.16,38.47,0
Section-{5},23.19,38.25,0
Section-{5},22.13,38.27,0
Section-{5},23.23,38.46,0
Section-{5},22.28,38.27,0
Section-{5},21.1,38.42,0
Section-{5},24.21,38.23,0
Section-{5},22.28,38.25,0
Section-{5},25.16,39.29,0
Section-{5},25.16,38.82,0
Section-{5},24.92,38.27,0
Section-{5},25.08,38.47,0
Section-{5},25.08,38.62,0
Section-{5},20.71,38.58,0
Section-{5},24.72,38.25,0
Section-{5},20.94,38.47,0
Section-{5},21.81,38.25,0
Section-{5},21.1,38.4,0
Section-{5},25.08,38.78,0
Section-{5},21.26,38.38,0
Section-{5},24.53,38.23,0
Section-{5},24.05,38.25,0
Section-{5},22.8,38.25,0
Section-{5},23.5,38.25,0
Section-{5},23.35,38.23,0
Section-{5},20.31,38.68,0
Section-{5},21.5,38.31,0
Section-{5},21.97,38.25,0
Section-{5},22.99,38.47,0
Section-{5},25.08,38.4,0
Section-{5},24.05,38.23,0
Section-{5},20.59,38.59,0
Section-{5},21.38,38.34,0
Section-{5},22.64,38.27,0
Section-{5},25.16,38.62,0
Section-{5},21.77,38.27,0
Section-{5},21.61,38.29,0
Section-{5},23.7,38.23,0
Section-{5},23.86,38.23,0
Section-{5},25.16,39.09,0
Section-{5},23.15,38.23,0
Section-{5},20,38.81,0
Section-{5},23.5,38.23,0
Section-{5},24.57,38.25,0
Section-{5},22.48,38.27,0
Section-{5},25.16,38.4,0
Section-{5},58.22,60.37,0
Section-{5},60.9,57.51,0
Section-{5},57.51,62.07,0
Section-{5},61.05,57.45,0
Section-{5},58.49,59.93,0
Section-{5},59.01,59.24,0
Section-{5},60.19,58.01,0
Section-{5},59.05,59.14,0
Section-{5},58.57,59.85,0
Section-{5},59.12,59.05,0
Section-{5},60.54,57.82,0
Section-{5},57.79,61.2,0
Section-{5},59.48,58.7,0
Section-{5},57.94,61.01,0
Section-{5},60.3,57.97,0
Section-{5},57.55,62.03,0
Section-{5},61.8,57.02,0
Section-{5},57.51,62.08,0
Section-{5},59.08,59.2,0
Section-{5},59.83,58.36,0
Section-{5},57.71,61.52,0
Section-{5},59.71,58.45,0
Section-{5},57.55,62.04,0
Section-{5},58.42,60.08,0
Section-{5},61.8,57.15,0
Section-{5},60.74,57.66,0
Section-{5},59.4,58.8,0
Section-{5},61.25,57.31,0
Section-{5},60.15,58.12,0
Section-{5},61.41,57.25,0
Section-{5},61.09,57.37,0
Section-{5},57.63,61.67,0
Section-{5},58.53,59.74,0
Section-{5},58.3,60.29,0
Section-{5},60.86,57.59,0
Section-{5},59.75,58.45,0
Section-{5},58.93,59.41,0
Section-{5},61.37,57.27,0
Section-{5},58.69,59.62,0
Section-{5},58.34,60.16,0
Section-{5},60.38,57.86,0
Section-{5},60.58,57.74,0
Section-{5},61.6,57.13,0
Section-{5},59.71,58.43,0
Section-{5},61.92,56.97,0
Section-{5},59.32,58.9,0
Section-{5},59.2,58.93,0
Section-{5},58.06,60.75,0
Section-{5},58.81,59.42,0
Section-{5},57.82,61.05,0
Section-{5},60.07,58.1,0
Section-{5},60.03,58.17,0
Section-{5},61.45,57.17,0
Section-{5},59.56,58.56,0
Section-{5},58.14,60.47,0
Section-{5},57.59,61.87,0
Section-{5},58.85,59.44,0
Section-{5},58.06,60.74,0
Section-{5},59.67,58.52,0
Section-{5},59.56,58.63,0
Section-{5},57.94,60.85,0
Section-{5},61.09,57.39,0
Section-{5},57.79,61.32,0
Section-{5},58.57,59.87,0
Section-{5},60.78,57.58,0
Section-{5},59.91,58.25,0
Section-{5},58.93,59.42,0
Section-{5},57.67,61.55,0
Section-{5},58.22,60.44,0
Section-{5},59.36,58.78,0
Section-{5},58.69,59.64,0
Section-{5},58.77,59.56,0
Section-{5},58.1,60.63,0
Section-{5},57.86,61.17,0
Section-{5},58.61,59.78,0
Section-{5},59.24,58.98,0
Section-{5},59.95,58.28,0
Section-{5},61.72,57.09,0
Section-{5},59.67,58.54,0
Section-{5},57.27,65.56,0
Section-{5},57.27,63.11,0
Section-{5},57.51,62.18,0
Section-{5},57.23,64.52,0
Section-{5},57.31,62.28,0
Section-{5},57.04,64.76,0
Section-{5},57.27,65.36,0
Section-{5},57.19,64.33,0
Section-{5},57.23,65.34,0
Section-{5},57.19,64.3,0
Section-{5},57.16,62.85,0
Section-{5},57.23,64.46,0
Section-{5},57.27,65.72,0
Section-{5},57.23,65.7,0
Section-{5},57.39,62.73,0
Section-{5},57.23,63.6,0
Section-{5},57.23,63.45,0
Section-{5},57.23,64.83,0
Section-{5},57.23,64.99,0
Section-{5},57.23,65.53,0
Section-{5},57.23,65.18,0
Section-{5},57.31,62.76,0
Section-{5},57.04,65.03,0
Section-{5},57.23,63.8,0
Section-{5},57.19,64.15,0
Section-{5},57.12,63.07,0
Section-{5},57.31,62.91,0
Section-{5},57.23,63.95,0
Section-{5},57.35,62.84,0
Section-{5},57.43,66.98,0
Section-{5},57.47,62.21,0
Section-{5},57,64.48,0
Section-{5},57.23,63.29,0
Section-{5},57.43,62.41,0
Section-{5},57.23,64.68,0
Section-{5},57.39,62.57,0
Section-{5},70.51,58.25,0
Section-{5},65.43,56.42,0
Section-{5},63.98,56.39,0
Section-{5},67.83,56.74,0
Section-{5},62.95,56.63,0
Section-{5},65.71,56.46,0
Section-{5},65.91,56.29,0
Section-{5},63.82,56.39,0
Section-{5},67.99,56.78,0
Section-{5},67.28,56.51,0
Section-{5},63.86,56.54,0
Section-{5},65.04,56.28,0
Section-{5},67.09,56.47,0
Section-{5},63.5,56.43,0
Section-{5},69.53,57.51,0
Section-{5},71.1,58.85,0
Section-{5},70.31,58.11,0
Section-{5},70.39,58.17,0
Section-{5},65.24,56.48,0
Section-{5},66.81,56.63,0
Section-{5},64.02,56.32,0
Section-{5},66.77,56.43,0
Section-{5},70.31,58.1,0
Section-{5},62.13,56.86,0
Section-{5},68.5,56.98,0
Section-{5},62.64,56.67,0
Section-{5},62.32,56.96,0
Section-{5},65.39,56.27,0
Section-{5},66.38,56.33,0
Section-{5},65.91,56.28,0
Section-{5},68.62,57.02,0
Section-{5},66.54,56.58,0
Section-{5},65.98,56.49,0
Section-{5},70.98,58.74,0
Section-{5},70.2,58.01,0
Section-{5},70.87,58.59,0
Section-{5},64.02,56.33,0
Section-{5},69.72,57.66,0
Section-{5},71.06,58.78,0
Section-{5},67.44,56.58,0
Section-{5},62.6,56.74,0
Section-{5},69.21,57.33,0
Section-{5},63.66,56.43,0
Section-{5},71.02,58.76,0
Section-{5},70.12,57.97,0
Section-{5},67.28,56.54,0
Section-{5},71.3,59.05,0
Section-{5},68.86,57.13,0
Section-{5},67.17,56.53,0
Section-{5},64.17,56.32,0
Section-{5},63.07,56.7,0
Section-{5},70.79,58.5,0
Section-{5},69.05,57.27,0
Section-{5},66.1,56.32,0
Section-{5},65.55,56.28,0
Section-{5},69.88,57.81,0
Section-{5},66.26,56.34,0
Section-{5},67.76,56.66,0
Section-{5},62.28,56.82,0
Section-{5},70.04,57.86,0
Section-{5},67.64,56.63,0
Section-{5},63.11,56.58,0
Section-{5},70.59,58.35,0
Section-{5},69.84,57.74,0
Section-{5},69.37,57.47,0
Section-{5},69.29,57.37,0
Section-{5},64.53,56.28,0
Section-{5},70.59,58.33,0
Section-{5},66.22,56.31,0
Section-{5},63.23,56.54,0
Section-{5},64.37,56.31,0
Section-{5},66.61,56.39,0
Section-{5},68.98,57.21,0
Section-{5},69.57,57.61,0
Section-{5},64.68,56.27,0
Section-{5},62.05,56.94,0
Section-{5},63.15,56.51,0
Section-{5},68.23,56.89,0
Section-{5},63.31,56.47,0
Section-{5},66.93,56.43,0
Section-{5},65.71,56.28,0
Section-{5},68.66,57.09,0
Section-{5},66.22,56.53,0
Section-{5},68.15,56.82,0
Section-{5},63.19,56.49,0
Section-{5},66.54,56.35,0
Section-{5},71.5,59.24,0
Section-{5},70.71,58.4,0
Section-{5},68.31,56.87,0
Section-{5},64.84,56.28,0
Section-{5},62.44,56.78,0
Section-{5},68.35,56.94,0
Section-{5},62.2,56.89,0
Section-{5},71.38,59.09,0
Section-{5},69.17,57.31,0
Section-{5},62.8,56.63,0
Section-{5},66.42,56.35,0
Section-{5},71.26,58.9,0
Section-{5},65.2,56.27,0
Section-{5},64.17,56.35,0
,,,
Section-{6},7.4,48.49,0
Section-{6},6.97,48.18,0
Section-{6},9.41,49.53,0
Section-{6},6.5,48.37,0
Section-{6},6.3,48.62,0
Section-{6},8.19,48.82,0
Section-{6},5.87,41.8,0
Section-{6},65.24,56.01,0
Section-{6},65.04,56.05,0
Section-{6},65.24,56.03,0
Section-{6},71.65,58.71,0
Section-{6},67.13,56.12,0
Section-{6},68.15,56.39,0
Section-{6},62.8,56.51,0
Section-{6},65.59,56.03,0
Section-{6},69.29,56.89,0
Section-{6},70.55,57.69,0
Section-{6},69.92,57.28,0
Section-{6},70.91,58.01,0
Section-{6},69.68,57.11,0
Section-{6},63.86,56.17,0
Section-{6},63.5,56.28,0
Section-{6},62.64,56.59,0
Section-{6},68.35,56.47,0
Section-{6},68.82,56.67,0
Section-{6},70.43,57.63,0
Section-{6},70.47,57.65,0
Section-{6},67.4,56.17,0
Section-{6},64.88,56.05,0
Section-{6},65.75,55.99,0
Section-{6},65.39,55.99,0
Section-{6},65.91,55.99,0
Section-{6},63.11,56.39,0
Section-{6},67.99,56.35,0
Section-{6},64.02,56.16,0
Section-{6},62.28,56.73,0
Section-{6},67.8,56.28,0
Section-{6},66.02,56,0
Section-{6},71.22,58.26,0
Section-{6},66.93,56.12,0
Section-{6},64.65,56.08,0
Section-{6},62.09,56.85,0
Section-{6},63.82,56.19,0
Section-{6},66.06,56.05,0
Section-{6},71.1,58.19,0
Section-{6},69.17,56.82,0
Section-{6},66.42,56.04,0
Section-{6},67.28,56.16,0
Section-{6},71.22,58.28,0
Section-{6},70.35,57.55,0
Section-{6},67.64,56.23,0
Section-{6},63.94,56.32,0
Section-{6},64.17,56.12,0
Section-{6},63.23,56.49,0
Section-{6},69.61,57.08,0
Section-{6},66.22,56.01,0
Section-{6},69.17,56.85,0
Section-{6},65.79,56.03,0
Section-{6},70.75,57.85,0
Section-{6},66.26,56.04,0
Section-{6},64.49,56.08,0
Section-{6},65.35,56.01,0
Section-{6},70.63,57.8,0
Section-{6},65.94,56.03,0
Section-{6},66.77,56.08,0
Section-{6},71.61,58.63,0
Section-{6},70.04,57.35,0
Section-{6},63.27,56.35,0
Section-{6},65.55,56.01,0
Section-{6},64.37,56.12,0
Section-{6},69.53,57.01,0
Section-{6},68.5,56.52,0
Section-{6},70.51,57.67,0
Section-{6},70.83,57.9,0
Section-{6},62.24,56.77,0
Section-{6},67.48,56.19,0
Section-{6},62.76,56.54,0
Section-{6},65.39,56.03,0
Section-{6},67.36,56.2,0
Section-{6},63.31,56.31,0
Section-{6},65.04,56,0
Section-{6},65.91,56.01,0
Section-{6},66.57,56.08,0
Section-{6},63.66,56.24,0
Section-{6},68.19,56.62,0
Section-{6},70.75,57.82,0
Section-{6},65.75,56,0
Section-{6},70.24,57.5,0
Section-{6},64.88,56.01,0
Section-{6},68.82,56.65,0
Section-{6},68.5,56.54,0
Section-{6},67.95,56.32,0
Section-{6},68.94,56.73,0
Section-{6},71.38,58.46,0
Section-{6},62.44,56.65,0
Section-{6},71.46,58.55,0
Section-{6},68.66,56.62,0
Section-{6},62.09,56.82,0
Section-{6},62.95,56.43,0
Section-{6},69.84,57.2,0
Section-{6},71.02,58.13,0
Section-{6},71.26,58.36,0
Section-{6},69.37,56.96,0
Section-{6},69.02,56.77,0
Section-{6},25.31,39.41,0
Section-{6},25.35,38.73,0
Section-{6},21.89,38.46,0
Section-{6},22.48,38.46,0
Section-{6},25.31,40.61,0
Section-{6},25.31,40.85,0
Section-{6},25.31,39.1,0
Section-{6},24.37,38.42,0
Section-{6},22.28,38.45,0
Section-{6},25.35,39.76,0
Section-{6},25.31,38.73,0
Section-{6},25.35,39.25,0
Section-{6},25.31,38.9,0
Section-{6},25.31,40.25,0
Section-{6},24.72,38.42,0
Section-{6},23.31,38.46,0
Section-{6},24.53,38.42,0
Section-{6},21.57,38.53,0
Section-{6},25.31,41.6,0
Section-{6},25.31,39.59,0
Section-{6},25.31,40.09,0
Section-{6},23.7,38.46,0
Section-{6},25.31,41.59,0
Section-{6},25.35,38.75,0
Section-{6},22.13,38.45,0
Section-{6},25.35,40.83,0
Section-{6},25.35,41.03,0
Section-{6},25.31,41.14,0
Section-{6},25.31,40.67,0
Section-{6},25.35,40.34,0
Section-{6},25.31,39.98,0
Section-{6},24.02,38.45,0
Section-{6},22.91,38.6,0
Section-{6},25.35,41.38,0
Section-{6},24.84,38.6,0
Section-{6},25,38.53,0
Section-{6},25.35,41.53,0
Section-{6},25.35,39.84,0
Section-{6},22.83,38.45,0
Section-{6},25.31,40.96,0
Section-{6},21.85,38.46,0
Section-{6},23.35,38.62,0
Section-{6},22.8,38.44,0
Section-{6},22.64,38.46,0
Section-{6},23.15,38.63,0
Section-{6},25.35,38.9,0
Section-{6},23.15,38.45,0
Section-{6},23.86,38.46,0
Section-{6},25.31,40.48,0
Section-{6},22.09,38.49,0
Section-{6},25.35,39.41,0
Section-{6},21.22,38.53,0
Section-{6},21.54,38.51,0
Section-{6},23.58,38.61,0
Section-{6},25.31,40.86,0
Section-{6},21.77,38.48,0
Section-{6},25.31,41.05,0
Section-{6},25.31,38.53,0
Section-{6},25.35,39.11,0
Section-{6},25.35,38.57,0
Section-{6},24.21,38.46,0
Section-{6},25.35,40.64,0
Section-{6},25.31,39.87,0
Section-{6},25.35,40.18,0
Section-{6},22.99,38.45,0
Section-{6},25.24,38.46,0
Section-{6},21.42,38.57,0
Section-{6},25.31,39.73,0
Section-{6},23.5,38.46,0
Section-{6},25.35,39.99,0
Section-{6},25.31,38.75,0
Section-{6},25.31,39.61,0
Section-{6},25.35,41.22,0
Section-{6},25.35,40.5,0
Section-{6},25.08,38.46,0
Section-{6},25.31,41.33,0
Section-{6},25.31,39.26,0
Section-{6},14,38.6,0
Section-{6},12.85,36.36,0
Section-{6},9.51,35.02,0
Section-{6},14.11,39.45,0
Section-{6},11.4,35.38,0
Section-{6},13.8,40.87,0
Section-{6},11.24,35.3,0
Section-{6},9.59,34.97,0
Section-{6},7.5,35.7,0
Section-{6},11.08,35.26,0
Section-{6},11.44,35.4,0
Section-{6},14.07,39.27,0
Section-{6},13.88,40.68,0
Section-{6},11.91,35.6,0
Section-{6},12.78,36.3,0
Section-{6},13.92,38.22,0
Section-{6},14.04,39.67,0
Section-{6},11.2,35.34,0
Section-{6},13.64,37.49,0
Section-{6},11.79,35.56,0
Section-{6},13.84,38.03,0
Section-{6},13.72,41.07,0
Section-{6},14,40.14,0
Section-{6},7.93,35.5,0
Section-{6},13.96,40.46,0
Section-{6},14,41.13,0
Section-{6},13.33,36.99,0
Section-{6},5.57,37.8,0
Section-{6},13.68,37.67,0
Section-{6},13.6,37.34,0
Section-{6},12.46,36.03,0
Section-{6},10.37,35.1,0
Section-{6},10.06,35.27,0
Section-{6},11.99,35.68,0
Section-{6},11.91,35.62,0
Section-{6},13.33,37.6,0
Section-{6},13.68,41.18,0
Section-{6},9.31,35.03,0
Section-{6},8.44,35.35,0
Section-{6},14.04,38.75,0
Section-{6},9.67,35.03,0
Section-{6},11.67,35.49,0
Section-{6},11.24,35.32,0
Section-{6},11.08,35.25,0
Section-{6},13.76,37.76,0
Section-{6},11.63,35.51,0
Section-{6},9.19,35.21,0
Section-{6},13.76,41.02,0
Section-{6},11.56,35.44,0
Section-{6},9.82,35.07,0
Section-{6},14.04,39.07,0
Section-{6},10.53,35.3,0
Section-{6},9.39,35.2,0
Section-{6},13.17,36.79,0
Section-{6},13.6,37.36,0
Section-{6},12.07,35.76,0
Section-{6},5.22,39.47,0
Section-{6},10.77,35.16,0
Section-{6},7.11,35.96,0
Section-{6},10.77,35.18,0
Section-{6},6.4,36.53,0
Section-{6},12.97,36.48,0
Section-{6},13.8,37.91,0
Section-{6},5.3,40.22,0
Section-{6},5.33,38.46,0
Section-{6},13.52,37.3,0
Section-{6},12.85,36.38,0
Section-{6},13.88,40.51,0
Section-{6},13.88,38.18,0
Section-{6},13.48,37.18,0
Section-{6},12.3,35.91,0
Section-{6},13.09,36.61,0
Section-{6},13.92,40.51,0
Section-{6},14.07,39.14,0
Section-{6},10.49,35.11,0
Section-{6},6,37.07,0
Section-{6},13.96,38.38,0
Section-{6},14.07,39.41,0
Section-{6},14.04,39.58,0
Section-{6},12.42,35.95,0
Section-{6},6.16,36.82,0
Section-{6},13.76,37.69,0
Section-{6},5.3,39.99,0
Section-{6},10.89,35.22,0
Section-{6},5.73,37.45,0
Section-{6},13.29,36.87,0
Section-{6},12.66,36.22,0
Section-{6},10.65,35.14,0
Section-{6},13.92,40.53,0
Section-{6},14.04,39.26,0
Section-{6},13.09,36.68,0
Section-{6},10.02,35.07,0
Section-{6},14.07,39.58,0
Section-{6},6.87,36.15,0
Section-{6},14,40.33,0
Section-{6},14.04,39.8,0
Section-{6},11.52,35.66,0
Section-{6},13.41,37.1,0
Section-{6},10.22,35.07,0
Section-{6},6.32,36.09,0
Section-{6},9.59,35.23,0
Section-{6},12.22,35.84,0
Section-{6},13.76,41.18,0
Section-{6},13.84,40.67,0
Section-{6},14.07,39.6,0
Section-{6},10.85,35.4,0
Section-{6},14.04,38.9,0
Section-{6},12.58,36.15,0
Section-{6},6.59,36.33,0
Section-{6},13.01,36.6,0
Section-{6},14,38.57,0
Section-{6},14.04,39.98,0
Section-{6},5.41,37.58,0
Section-{6},25.31,41.88,0
Section-{6},25.35,42.28,0
Section-{6},25.31,43.48,0
Section-{6},25.35,42.78,0
Section-{6},25.35,43.96,0
Section-{6},25.31,43.3,0
Section-{6},25.35,42.94,0
Section-{6},25.35,43.46,0
Section-{6},25.31,42.66,0
Section-{6},25.31,42.23,0
Section-{6},25.31,44,0
Section-{6},25.31,42.04,0
Section-{6},25.35,43.67,0
Section-{6},25.31,44.2,0
Section-{6},25.31,41.73,0
Section-{6},25.35,41.71,0
Section-{6},25.35,42.08,0
Section-{6},25.35,44.15,0
Section-{6},25.35,41.9,0
Section-{6},25.31,43.12,0
Section-{6},25.28,44.31,0
Section-{6},25.35,43.82,0
Section-{6},25.35,41.93,0
Section-{6},25.39,44.31,0
Section-{6},25.31,42.42,0
Section-{6},25.31,43.82,0
Section-{6},25.35,42.92,0
Section-{6},25.31,42.94,0
Section-{6},25.31,41.7,0
Section-{6},25.31,43.67,0
Section-{6},25.31,42.81,0
Section-{6},25.31,44.13,0
Section-{6},25.2,44.5,0
Section-{6},25.35,41.73,0
Section-{6},25.35,42.44,0
Section-{6},25.35,42.59,0
Section-{6},25.35,43.12,0
Section-{6},25.35,43.31,0
Section-{6},25.35,42.81,0
Section-{6},25.31,43.98,0
Section-{6},57.89,62.04,0
Section-{6},57.46,63.69,0
Section-{6},59.51,58.9,0
Section-{6},57.66,63.51,0
Section-{6},58.21,61.05,0
Section-{6},57.74,62.77,0
Section-{6},59.55,58.77,0
Section-{6},57.74,62.9,0
Section-{6},58.29,60.82,0
Section-{6},61.75,57.01,0
Section-{6},60.85,57.61,0
Section-{6},58.52,60.35,0
Section-{6},57.78,62.43,0
Section-{6},59.27,59.2,0
Section-{6},57.93,61.89,0
Section-{6},60.41,57.92,0
Section-{6},58.09,60.99,0
Section-{6},61.91,56.96,0
Section-{6},59.39,59.01,0
Section-{6},58.13,61.19,0
Section-{6},58.72,60.04,0
Section-{6},58.25,60.7,0
Section-{6},61.24,57.31,0
Section-{6},59.63,58.73,0
Section-{6},58.92,59.7,0
Section-{6},61.04,57.47,0
Section-{6},60.85,57.62,0
Section-{6},60.73,57.7,0
Section-{6},60.92,57.55,0
Section-{6},59.19,59.32,0
Section-{6},57.97,61.74,0
Section-{6},58.01,61.18,0
Section-{6},58.84,59.78,0
Section-{6},59.43,58.99,0
Section-{6},59.04,59.51,0
Section-{6},58.01,61.58,0
Section-{6},58.09,61.35,0
Section-{6},57.78,62.58,0
Section-{6},60.45,57.9,0
Section-{6},60.61,57.78,0
Section-{6},57.66,63.62,0
Section-{6},58.21,61.04,0
Section-{6},58.05,61.51,0
Section-{6},57.62,62.45,0
Section-{6},60.73,57.69,0
Section-{6},60.53,57.82,0
Section-{6},57.66,63.36,0
Section-{6},58.6,60.28,0
Section-{6},59.51,58.88,0
Section-{6},59.74,58.59,0
Section-{6},58.96,59.63,0
Section-{6},58.76,59.96,0
Section-{6},57.7,63.12,0
Section-{6},58.25,60.97,0
Section-{6},57.66,64.02,0
Section-{6},57.66,63.77,0
Section-{6},60.18,58.19,0
Section-{6},59.67,58.7,0
Section-{6},59.82,58.54,0
Section-{6},58.64,60.16,0
Section-{6},57.85,62.2,0
Section-{6},58.84,59.8,0
Section-{6},61.12,57.4,0
Section-{6},60.33,58,0
Section-{6},59.11,59.43,0
Section-{6},57.5,63.49,0
Section-{6},61.55,57.12,0
Section-{6},58.41,60.63,0
Section-{6},61.67,57.07,0
Section-{6},57.7,63.13,0
Section-{6},57.7,63.19,0
Section-{6},58.44,60.47,0
Section-{6},60.26,58.08,0
Section-{6},57.89,62.01,0
Section-{6},61.63,57.04,0
Section-{6},57.81,62.28,0
Section-{6},58.76,59.89,0
Section-{6},59.98,58.35,0
Section-{6},61.99,56.88,0
Section-{6},61.36,57.24,0
Section-{6},60.53,57.85,0
Section-{6},59.9,58.43,0
Section-{6},59.35,59.08,0
Section-{6},61.4,57.2,0
Section-{6},60.06,58.28,0
Section-{6},57.78,66.44,0
Section-{6},57.7,65.22,0
Section-{6},57.7,65.36,0
Section-{6},57.66,64.17,0
Section-{6},57.7,65.08,0
Section-{6},57.7,65.29,0
Section-{6},58.33,67.82,0
Section-{6},57.7,64.94,0
Section-{6},57.66,65.34,0
Section-{6},57.7,66.14,0
Section-{6},57.7,65.03,0
Section-{6},57.66,65.4,0
Section-{6},57.66,64.48,0
Section-{6},58.09,67.32,0
Section-{6},57.7,64.68,0
Section-{6},57.66,64.15,0
